Tag,علامة,
Target,الهدف,
Target  Amount,المبلغ المستهدف,
Target ({}),استهداف ({}),
Target Asset,الأصول المستهدفة,
Target Asset {0} cannot be cancelled,لا يمكن إلغاء الأصل المستهدف {0}.,
Target Asset {0} cannot be submitted,لا يمكن إرسال الأصل المستهدف {0}.,
Target Asset {0} cannot be {1},لا يمكن أن يكون الأصل المستهدف {0} هو {1},
Target Asset {0} does not belong to company {1},الأصل المستهدف {0} لا ينتمي إلى الشركة {1},
Target Asset {0} needs to be composite asset,يجب أن تكون الأصول المستهدفة {0} أصلًا مركبًا,
Target Batch No,رقم الدفعة المستهدفة,
Target Detail,تفاصل الهدف,
Target Details,تفاصيل الهدف,
Target Distribution,هدف التوزيع,
Target Exchange Rate,سعر الصرف المستهدف,
Target Fieldname (Stock Ledger Entry),اسم الحقل المستهدف (إدخال دفتر الأستاذ),
Target Fixed Asset Account,حساب الأصول الثابتة المستهدف,
Target Has Batch No,الهدف لديه رقم الدفعة,
Target Has Serial No,الهدف له رقم تسلسلي,
Target Incoming Rate,معدل الوارد المستهدف,
Target Is Fixed Asset,الهدف هو الأصول الثابتة,
Target Item Code,رمز العنصر المستهدف,
Target Item {0} must be a Fixed Asset item,يجب أن يكون العنصر المستهدف {0} أحد عناصر الأصول الثابتة,
Target Location,الموقع المستهدف,
Target Location is required for transferring Asset {0},الموقع المستهدف مطلوب لنقل الأصل {0},
Target Location is required while receiving Asset {0},الموقع المستهدف مطلوب أثناء استلام الأصل {0},
Target On,الهدف في,
Target Qty,الهدف الكمية,
Target Qty must be a positive number,يجب أن تكون الكمية المستهدفة رقمًا موجبًا,
Target Serial No,الرقم التسلسلي المستهدف,
Target Warehouse,المخزن المستهدف,
Target Warehouse Address,عنوان المستودع المستهدف,
Target Warehouse Address Link,رابط عنوان المستودع المستهدف,
Target Warehouse Reservation Error,خطأ في حجز المستودع المستهدف,
Target Warehouse for Finished Good must be same as Finished Good Warehouse {1} in Work Order {2} linked to the Subcontracting Inward Order.,يجب أن يكون المستودع المستهدف للبضائع تامة الصنع هو نفسه مستودع البضائع التامة الصنع {1} في أمر العمل {2} المرتبط بالتعاقد الفرعي على الأمر الداخلي.,
Target Warehouse is required before Submit,المستودع المستهدف مطلوب قبل الإرسال,
Target Warehouse is set for some items but the customer is not an internal customer.,يتم تعيين المستودع المستهدف لبعض العناصر ولكن العميل ليس عميلاً داخليًا.,
Target Warehouse {0} must be same as Delivery Warehouse {1} in the Subcontracting Inward Order Item.,يجب أن يكون المستودع المستهدف {0} هو نفس مستودع التسليم {1} في عنصر الطلب الداخلي للتعاقد الفرعي.,
Target warehouse is mandatory for row {0},المستودع المستهدف إلزامي للصف {0}\n<br>\nTarget warehouse is mandatory for row {0},
Targets,أهداف,
Tariff Number,عدد التعرفة,
Task,المهمة,
Task Assignee Email,البريد الإلكتروني للمكلف بالمهمة,
Task Completion,إنجاز المهمة,
Task Depends On,المهمة تعتمد على,
Task Description,وصف المهمة,
Task Name,اسم المهمة,
Task Progress,تقدم المهمة,
Task Type,نوع المهمة,
Task Weight,وزن المهمة,
Task {0} depends on Task {1}. Please add Task {1} to the Tasks list.,تعتمد المهمة {0} على المهمة {1}. الرجاء إضافة المهمة {1} إلى قائمة المهام.,
Tasks,المهام,
Tasks Completed,اكتملت المهام,
Tasks Overdue,المهام المتأخرة,
Tax,ضريبة,
Tax Account,حساب الضرائب,
Tax Amount,مبلغ الضريبة,
Tax Amount After Discount Amount,المبلغ الضريبي بعد خصم المبلغ,
Tax Amount After Discount Amount (Company Currency),مبلغ الضريبة بعد خصم مبلغ (شركة العملات),
Tax Amount will be rounded on a row(items) level,سيتم تقريب مبلغ الضريبة على مستوى الصف (العناصر).,
Tax Assets,ضريبية الأصول,
Tax Breakup,تفكيك الضرائب,
Tax Category,الفئة الضريبية,
"Tax Category has been changed to ""Total"" because all the Items are non-stock items",تم تغيير فئة الضرائب إلى &quot;توتال&quot; لأن جميع العناصر هي عناصر غير مخزون,
Tax Expense,حساب الضريبة,
Tax ID,الرقم الضريبي,
Tax Id,الرقم الضريبي,
Tax Id: ,الرقم الضريبي:,
Tax Id: {0},المعرف الضريبي: {0},
Tax Rate,معدل الضريبة,
Tax Rate %,معدل الضريبة %,
Tax Rates,معدلات الضريبة,
Tax Refunds provided to Tourists under the Tax Refunds for Tourists Scheme,استرداد الضرائب المقدمة للسياح بموجب نظام استرداد الضرائب للسياح,
Tax Row,صف الضرائب,
Tax Rule,القاعدة الضريبية,
Tax Rule Conflicts with {0},تضارب القاعدة الضريبية مع {0},
Tax Settings,إعدادات الضرائب,
Tax Template is mandatory.,قالب الضرائب إلزامي.,
Tax Total,مجموع الضرائب,
Tax Type,نوع الضريبة,
Tax Withholding Account,حساب حجب الضرائب,
Tax Withholding Category,فئة حجب الضرائب,
Tax Withholding Details,تفاصيل الاستقطاع الضريبي,
Tax Withholding Entries,إدخالات حجب الضرائب,
Tax Withholding Entry,إدخال حجب الضرائب,
Tax Withholding Group,مجموعة حجب الضرائب,
Tax Withholding Rate,سعر الخصم الضريبي,
Tax Withholding Rates,أسعار الخصم الضريبي,
"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","تم جلب جدول تفاصيل الضريبة من العنصر الرئيسي كسلسلة وتخزينه في هذا الحقل.
تستخدم للضرائب والرسوم",
Tax withheld only for amount exceeding cumulative threshold,تم اقتطاع الضريبة فقط للمبلغ الذي يتجاوز الحد التراكمي,
Taxable Amount,المبلغ الخاضع للضريبة,
Taxable Date,التاريخ الخاضع للضريبة,
Taxable Document Name,اسم المستند الخاضع للضريبة,
Taxable Document Type,نوع المستند الخاضع للضريبة,
Taxes,الضرائب,
Taxes and Charges,الضرائب والرسوم,
Taxes and Charges Added,أضيفت الضرائب والرسوم,
Taxes and Charges Added (Company Currency),الضرائب والرسوم المضافة (عملة الشركة),
Taxes and Charges Calculation,حساب الضرائب والرسوم,
Taxes and Charges Deducted,خصم الضرائب والرسوم,
Taxes and Charges Deducted (Company Currency),الضرائب والرسوم مقطوعة (عملة الشركة),
Taxes row #{0}: {1} cannot be smaller than {2},صف الضرائب رقم {0}: لا يمكن أن يكون {1} أصغر من {2},
Team,فريق,
Team Member,أعضاء الفريق,
Telephone Expenses,نفقات الهاتف,
Telephony,الاتصالات الهاتفية,
Telephony Call Type,نوع المكالمة الهاتفية,
Template,القالب,
Template Item,عنصر القالب,
Template Item Selected,تم تحديد عنصر القالب,
Template Name,اسم القالب,
Template Options,خيارات القالب,
Template Task,مهمة القالب,
Template Title,عنوان النموذج,
Template Warnings,تحذيرات القالب,
Temporarily on Hold,مؤقت في الانتظار,
Temporary,مؤقت,
Temporary Accounts,حسابات مؤقتة,
Temporary Opening,افتتاحي مؤقت,
Temporary Opening Account,حساب الافتتاح المؤقت,
Term Details,تفاصيل الشروط,
Terms,الشروط,
Terms & Conditions,الشروط والأحكام,
Terms Template,قالب الشروط,
Terms and Conditions,الشروط والأحكام,
Terms and Conditions Content,محتويات الشروط والأحكام,
Terms and Conditions Details,تفاصيل الشروط والأحكام,
Terms and Conditions Help,مساعدة الشروط والأحكام,
Territory,إقليم,
Territory Item,البند الإقليم,
Territory Manager,مدير إقليمي,
Territory Name,اسم الاقليم,
Territory Target Variance Based On Item Group,التباين المستهدف للمنطقة بناءً على مجموعة العناصر,
Territory Targets,الاقاليم المستهدفة,
Territory-wise Sales,المبيعات الحكيمة,
"Text displayed on the financial statement (e.g., 'Total Revenue', 'Cash and Cash Equivalents')","النص المعروض في البيان المالي (على سبيل المثال، ""إجمالي الإيرادات""، ""النقد وما يعادله"")",
The 'From Package No.' field must neither be empty nor it's value less than 1.,و &quot;من حزمة رقم&quot; يجب ألا يكون الحقل فارغا ولا قيمة أقل من 1.,
"The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.",تم تعطيل الوصول إلى طلب عرض الأسعار من البوابة. للسماح بالوصول ، قم بتمكينه في إعدادات البوابة.,
The BOM which will be replaced,وBOM التي سيتم استبدالها,
"The Batch {0} has negative batch quantity {1}. To fix this, go to the batch and click on Recalculate Batch Qty. If the issue still persists, create an inward entry.","تحتوي الدُفعة {0} على كمية دُفعة سالبة {1}. لإصلاح ذلك، انتقل إلى الدفعة وانقر على ""إعادة حساب كمية الدفعة"". إذا استمرت المشكلة، قم بإنشاء إدخال داخلي.",
The Campaign '{0}' already exists for the {1} '{2}',الحملة &#39;{0}&#39; موجودة بالفعل لـ {1} &#39;{2}&#39;,
The Company {0} of Sales Forecast {1} does not match with the Company {2} of Master Production Schedule {3}.,الشركة {0} في توقعات المبيعات {1} لا تتطابق مع الشركة {2} في جدول الإنتاج الرئيسي {3}.,
The Condition '{0}' is invalid,الشرط '{0}' غير صالح,
The Document Type {0} must have a Status field to configure Service Level Agreement,يجب أن يحتوي نوع المستند {0} على حقل الحالة لتكوين اتفاقية مستوى الخدمة,
The Excluded Fee is bigger than the Deposit it is deducted from.,الرسوم المستثناة أكبر من الوديعة التي يتم خصمها منها.,
"The GL Entries and closing balances will be processed in the background, it can take a few minutes.",ستتم معالجة إدخالات GL والأرصدة الختامية في الخلفية، وقد يستغرق الأمر بضع دقائق.,
"The GL Entries will be cancelled in the background, it can take a few minutes.",سيتم إلغاء إدخالات GL في الخلفية، وقد يستغرق الأمر بضع دقائق.,
The Loyalty Program isn't valid for the selected company,برنامج الولاء غير صالح للشركة المختارة,
"The Payment Request {0} is already paid, cannot process payment twice",تم دفع طلب الدفع {0} بالفعل، ولا يمكن معالجة الدفع مرتين,
The Payment Term at row {0} is possibly a duplicate.,قد يكون مصطلح الدفع في الصف {0} مكررا.,
"The Pick List having Stock Reservation Entries cannot be updated. If you need to make changes, we recommend canceling the existing Stock Reservation Entries before updating the Pick List.",لا يمكن تحديث قائمة الاختيار التي تحتوي على إدخالات حجز المخزون. إذا كنت بحاجة إلى إجراء تغييرات، نوصي بإلغاء إدخالات حجز المخزون الحالية قبل تحديث قائمة الاختيار.,
The Process Loss Qty has reset as per job cards Process Loss Qty,تمت إعادة تعيين كمية فقدان العملية وفقًا لبطاقات العمل كمية فقدان العملية,
The Sales Person is linked with {0},مندوب المبيعات مرتبط بـ {0},
The Serial No at Row #{0}: {1} is not available in warehouse {2}.,الرقم التسلسلي في الصف رقم {0}: {1} غير متاح في المستودع {2}.,
The Serial No {0} is reserved against the {1} {2} and cannot be used for any other transaction.,الرقم التسلسلي {0} محجوز مقابل {1} {2} ولا يمكن استخدامه في أي معاملة أخرى.,
The Serial and Batch Bundle {0} is not valid for this transaction. The 'Type of Transaction' should be 'Outward' instead of 'Inward' in Serial and Batch Bundle {0},"الحزمة التسلسلية والدُفعة {0} غير صالحة لهذه المعاملة. يجب أن يكون ""نوع المعاملة"" ""خارجيًا"" بدلاً من ""داخليًا"" في الحزمة التسلسلية والدُفعية {0}",
"The Stock Entry of type 'Manufacture' is known as backflush. Raw materials being consumed to manufacture finished goods is known as backflushing. <br><br> When creating Manufacture Entry, raw-material items are backflushed based on BOM of production item. If you want raw-material items to be backflushed based on Material Transfer entry made against that Work Order instead, then you can set it under this field.",يُعرف إدخال المخزون من نوع &quot;التصنيع&quot; باسم التدفق الرجعي. تُعرف المواد الخام التي يتم استهلاكها لتصنيع السلع التامة الصنع بالتدفق العكسي.<br><br> عند إنشاء إدخال التصنيع ، يتم إجراء مسح تلقائي لعناصر المواد الخام استنادًا إلى قائمة مكونات الصنف الخاصة بصنف الإنتاج. إذا كنت تريد إعادة تسريح أصناف المواد الخام استنادًا إلى إدخال نقل المواد الذي تم إجراؤه مقابل طلب العمل هذا بدلاً من ذلك ، فيمكنك تعيينه ضمن هذا الحقل.,
"The account head under Liability or Equity, in which Profit/Loss will be booked",رئيس الحساب تحت المسؤولية أو الأسهم، والتي سيتم حجز الربح / الخسارة,
The allocated amount is greater than the outstanding amount of Payment Request {0},المبلغ المخصص أكبر من المبلغ المستحق لطلب الدفع {0},
The amount of {0} set in this payment request is different from the calculated amount of all payment plans: {1}. Make sure this is correct before submitting the document.,يختلف مبلغ {0} المحدد في طلب الدفع هذا عن المبلغ المحسوب لجميع خطط الدفع: {1}. تأكد من صحة ذلك قبل إرسال المستند.,
"The batch {0} is already reserved in {1} {2}. So, cannot proceed with the {3} {4}, which is created against the {5} {6}.",الدفعة {0} محجوزة بالفعل في {1} {2}. لذا، لا يمكن المتابعة مع {3} {4}، الذي تم إنشاؤه مقابل {5} {6}.,
The completed quantity {0} of an operation {1} cannot be greater than the completed quantity {2} of a previous operation {3}.,لا يمكن أن تكون الكمية المكتملة {0} للعملية {1} أكبر من الكمية المكتملة {2} للعملية السابقة {3}.,
The currency of invoice {} ({}) is different from the currency of this dunning ({}).,تختلف عملة الفاتورة {} ({}) عن عملة هذه المطالبة ({}).,
The current POS opening entry is outdated. Please close it and create a new one.,إدخال فتح نقطة البيع الحالي قديم. يرجى إغلاقه وإنشاء واحدة جديدة.,
The default BOM for that item will be fetched by the system. You can also change the BOM.,سيتم جلب قائمة مكونات الصنف الافتراضية لهذا العنصر بواسطة النظام. يمكنك أيضًا تغيير BOM.,
The difference between from time and To Time must be a multiple of Appointment,يجب أن يكون الفرق بين الوقت والوقت مضاعفاً في المواعيد,
The field Asset Account cannot be blank,لا يمكن أن يكون حقل الأصول حساب فارغًا,
The field Equity/Liability Account cannot be blank,لا يمكن أن يكون حساب حقوق الملكية / المسؤولية فارغًا,
The field From Shareholder cannot be blank,لا يمكن ترك الحقل من المساهمين فارغا,
The field To Shareholder cannot be blank,لا يمكن ترك الحقل للمساهم فارغا,
The field {0} in row {1} is not set,لم يتم تعيين الحقل {0} في الصف {1}.,
The fields From Shareholder and To Shareholder cannot be blank,لا يمكن ترك الحقول من المساهمين والمساهم فارغا,
The folio numbers are not matching,أرقام الورقة غير متطابقة,
"The following Items, having Putaway Rules, could not be accomodated:",لا يمكن استيعاب العناصر التالية، التي لها قواعد الإيداع:,
The following Purchase Invoices are not submitted:,لم يتم تقديم فواتير الشراء التالية:,
The following assets have failed to automatically post depreciation entries: {0},فشلت الأصول التالية في ترحيل إدخالات الإهلاك تلقائيًا: {0},
"The following batches are expired, please restock them: <br> {0}",انتهت صلاحية الدفعات التالية، يرجى إعادة تخزينها: <br> {0},
The following cancelled repost entries exist for <b>{0}</b>:<br><br>{1}<br><br>Kindly delete these entries before continuing.,توجد إدخالات إعادة النشر الملغاة التالية لـ <b>{0}</b>:<br><br>{1}<br><br>يُرجى حذف هذه الإدخالات قبل المتابعة.,
The following deleted attributes exist in Variants but not in the Template. You can either delete the Variants or keep the attribute(s) in template.,توجد السمات المحذوفة التالية في المتغيرات ولكن ليس في القالب. يمكنك إما حذف المتغيرات أو الاحتفاظ بالسمة (السمات) في القالب.,
The following employees are currently still reporting to {0}:,لا يزال الموظفون التالي ذكرهم يتبعون حاليًا {0}:,
The following invalid Pricing Rules are deleted:,تم حذف قواعد التسعير غير الصالحة التالية:,
The following rows are duplicates:,الصفوف التالية مكررة:,
The following {0} were created: {1},تم إنشاء {0} التالية: {1},
The gross weight of the package. Usually net weight + packaging material weight. (for print),الوزن الكلي للحزمة. الوزن الصافي عادة + تغليف المواد الوزن. (للطباعة),
The holiday on {0} is not between From Date and To Date,عطلة على {0} ليست بين من تاريخ وإلى تاريخ,
The item {item} is not marked as {type_of} item. You can enable it as {type_of} item from its Item master.,لم يتم وضع علامة على العنصر {item} كعنصر {type_of}. يمكنك تمكينه كعنصر {type_of} من العنصر الرئيسي الخاص به.,
The items {0} and {1} are present in the following {2} :,العنصران {0} و{1} موجودان في {2} التالية:,
The items {items} are not marked as {type_of} item. You can enable them as {type_of} item from their Item masters.,لم يتم وضع علامة على العناصر {items} كعنصر {type_of}. يمكنك تمكينها كعنصر {type_of} من العناصر الرئيسية الخاصة بها.,
The job card {0} is in {1} state and you cannot complete.,بطاقة الوظيفة {0} في الحالة {1} ولا يمكنك إكمالها.,
The job card {0} is in {1} state and you cannot start it again.,بطاقة الوظيفة {0} في الحالة {1} ولا يمكنك تشغيلها مرة أخرى.,
The last scanned warehouse has been cleared and won't be set in the subsequently scanned items,تم مسح آخر مستودع تم مسحه ضوئيًا ولن يتم تعيينه في العناصر التي تم مسحها ضوئيًا لاحقًا,
The lowest tier must have a minimum spent amount of 0. Customers need to be part of a tier as soon as they are enrolled in the program.,يجب أن يكون لدى الطبقة الأدنى حد أدنى للإنفاق قدره 0. يجب أن يكون العملاء جزءًا من الطبقة بمجرد تسجيلهم في البرنامج.,
The net weight of this package. (calculated automatically as sum of net weight of items),وزن صافي من هذه الحزمة. (تحسب تلقائيا مجموع الوزن الصافي للسلعة),
The new BOM after replacement,وBOM الجديدة بعد استبدال,
The number of shares and the share numbers are inconsistent,عدد الأسهم وأعداد الأسهم غير متناسقة,
The operation {0} can not add multiple times,لا يمكن إضافة العملية {0} عدة مرات,
The operation {0} can not be the sub operation,لا يمكن أن تكون العملية {0} هي العملية الفرعية,
The original invoice should be consolidated before or along with the return invoice.,يجب دمج الفاتورة الأصلية قبل فاتورة الإرجاع أو معها.,
The outstanding amount {0} in {1} is lesser than {2}. Updating the outstanding to this invoice.,المبلغ المستحق {0} في {1} أقل من {2}. تحديث المبلغ المستحق لهذه الفاتورة.,
The parent account {0} does not exists in the uploaded template,الحساب الأصل {0} غير موجود في القالب الذي تم تحميله,
The payment gateway account in plan {0} is different from the payment gateway account in this payment request,يختلف حساب بوابة الدفع في الخطة {0} عن حساب بوابة الدفع في طلب الدفع هذا,
"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ",النسبة المئوية المسموح لك بإصدار فاتورة بها مقابل المبلغ المطلوب. على سبيل المثال، إذا كانت قيمة الطلب هي 100 دولار أمريكي لأحد العناصر وتم تعيين التسامح على 10%، فيُسمح لك بإصدار فاتورة تصل إلى 110 دولارات أمريكية,
The percentage you are allowed to pick more items in the pick list than the ordered quantity.,النسبة المئوية المسموح لك باختيار عناصر أكثر في قائمة الانتقاء من الكمية المطلوبة.,
"The percentage you are allowed to receive or deliver more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed to receive 110 units.",النسبة المئوية المسموح لك باستلامها أو تسليمها مقابل الكمية المطلوبة. على سبيل المثال، إذا قمت بطلب 100 وحدة، وكان البدل الخاص بك هو 10%، فيُسمح لك بالحصول على 110 وحدة.,
"The percentage you are allowed to transfer more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed transfer 110 units.",النسبة المئوية المسموح لك بتحويلها مقابل الكمية المطلوبة. على سبيل المثال، إذا قمت بطلب 100 وحدة، وكان البدل الخاص بك هو 10%، فيُسمح لك بنقل 110 وحدة.,
The reserved stock will be released when you update items. Are you certain you wish to proceed?,سيتم تحرير المخزون المحجوز عند تحديث العناصر. هل أنت متأكد من رغبتك في المتابعة؟,
The reserved stock will be released. Are you certain you wish to proceed?,سيتم الافراج عن المخزون المحجوز. هل أنت متأكد من رغبتك في المتابعة؟,
The root account {0} must be a group,يجب أن يكون حساب الجذر {0} مجموعة,
The selected BOMs are not for the same item,قواائم المواد المحددة ليست لنفس البند,
The selected change account {} doesn't belongs to Company {}.,حساب التغيير المحدد {} لا ينتمي إلى الشركة {}.,
The selected item cannot have Batch,العنصر المحدد لا يمكن أن يكون دفعة,
The seller and the buyer cannot be the same,البائع والمشتري لا يمكن أن يكون هو نفسه,
The serial and batch bundle {0} not linked to {1} {2},الحزمة التسلسلية والدفعية {0} غير مرتبطة بـ {1} {2},
The serial no {0} does not belong to item {1},الرقم التسلسلي {0} لا ينتمي إلى العنصر {1},
The shareholder does not belong to this company,لا ينتمي المساهم إلى هذه الشركة,
The shares already exist,الأسهم موجودة بالفعل,
The shares don't exist with the {0},الأسهم غير موجودة مع {0},
"The stock for the item {0} in the {1} warehouse was negative on the {2}. You should create a positive entry {3} before the date {4} and time {5} to post the correct valuation rate. For more details, please read the <a href='https://docs.erpnext.com/docs/user/manual/en/stock-adjustment-cogs-with-negative-stock'>documentation<a>.",كان مخزون العنصر {0} في المستودع {1} سالبًا في {2}. يجب عليك إنشاء إدخال إيجابي {3} قبل التاريخ {4} والوقت {5} لنشر معدل التقييم الصحيح. لمزيد من التفاصيل، يرجى قراءة <a href='https://docs.erpnext.com/docs/user/manual/en/stock-adjustment-cogs-with-negative-stock'>الوثائق<a>.,
"The stock has been reserved for the following Items and Warehouses, un-reserve the same to {0} the Stock Reconciliation: <br /><br /> {1}",تم حجز المخزون للأصناف والمستودعات التالية، قم بإلغاء حجزه في {0} تسوية المخزون: <br /><br /> {1},
"The sync has started in the background, please check the {0} list for new records.",لقد بدأت المزامنة في الخلفية، يرجى التحقق من قائمة {0} للسجلات الجديدة.,
"The system will create a Sales Invoice or a POS Invoice from the POS interface based on this setting. For high-volume transactions, it is recommended to use POS Invoice.",سيقوم النظام بإنشاء فاتورة مبيعات أو فاتورة نقطة بيع من واجهة نقطة البيع بناءً على هذا الإعداد. بالنسبة للمعاملات كبيرة الحجم، يوصى باستخدام فاتورة نقطة البيع.,
"The task has been enqueued as a background job. In case there is any issue on processing in background, the system will add a comment about the error on this Stock Reconciliation and revert to the Draft stage",وقد تم إرساء المهمة كعمل خلفية. في حالة وجود أي مشكلة في المعالجة في الخلفية ، سيقوم النظام بإضافة تعليق حول الخطأ في تسوية المخزون هذا والعودة إلى مرحلة المسودة,
"The task has been enqueued as a background job. In case there is any issue on processing in background, the system will add a comment about the error on this Stock Reconciliation and revert to the Submitted stage",لقد تم إدراج المهمة كمهمة خلفية. في حالة وجود أي مشكلة في المعالجة في الخلفية، سيقوم النظام بإضافة تعليق حول الخطأ في تسوية المخزون هذه والعودة إلى مرحلة الإرسال,
The total Issue / Transfer quantity {0} in Material Request {1}  cannot be greater than allowed requested quantity {2} for Item {3},لا يمكن أن يكون إجمالي كمية الإصدار / النقل {0} في طلب المادة {1} أكبر من الكمية المطلوبة المسموح بها {2} للبند {3},
The total Issue / Transfer quantity {0} in Material Request {1} cannot be greater than requested quantity {2} for Item {3},لا يمكن أن يكون إجمالي كمية الإصدار / النقل {0} في طلب المادة {1} أكبر من الكمية المطلوبة {2} للبند {3},
The uploaded file does not appear to be in valid MT940 format.,لا يبدو أن الملف الذي تم تحميله بتنسيق MT940 صالح.,
The uploaded file does not match the selected Code List.,الملف الذي تم تحميله لا يتطابق مع قائمة الرموز المحددة.,
The user cannot submit the Serial and Batch Bundle manually,لا يمكن للمستخدم إرسال الحزمة التسلسلية والدُفعية يدويًا,
The user will be able to transfer additional materials from the store to the Work in Progress (WIP) warehouse.,سيتمكن المستخدم من نقل مواد إضافية من المتجر إلى مستودع العمل قيد التقدم (WIP).,
"The users with this Role are allowed to create/modify a stock transaction, even though the transaction is frozen.",يُسمح للمستخدمين الذين لديهم هذا الدور بإنشاء/تعديل معاملة الأسهم، على الرغم من تجميد المعاملة.,
The value of {0} differs between Items {1} and {2},تختلف قيمة {0} بين العناصر {1} و {2},
The value {0} is already assigned to an existing Item {1}.,تم تعيين القيمة {0} بالفعل لعنصر موجود {1}.,
The warehouse where you store finished Items before they are shipped.,المستودع الذي تقوم فيه بتخزين العناصر النهائية قبل شحنها.,
"The warehouse where you store your raw materials. Each required item can have a separate source warehouse. Group warehouse also can be selected as source warehouse. On submission of the Work Order, the raw materials will be reserved in these warehouses for production usage.",المستودع الذي تقوم بتخزين المواد الخام الخاصة بك. يمكن أن يكون لكل عنصر مطلوب مستودع مصدر منفصل. يمكن أيضًا تحديد مستودع المجموعة كمستودع مصدر. عند تقديم أمر العمل، سيتم حجز المواد الخام في هذه المستودعات لاستخدامها في الإنتاج.,
The warehouse where your Items will be transferred when you begin production. Group Warehouse can also be selected as a Work in Progress warehouse.,المستودع الذي سيتم نقل العناصر الخاصة بك إليه عند بدء الإنتاج. يمكن أيضًا تحديد مستودع المجموعة كمستودع عمل قيد التقدم.,
The {0} ({1}) must be equal to {2} ({3}),يجب أن يكون {0} ({1}) مساويًا لـ {2} ({3}),
The {0} contains Unit Price Items.,يحتوي {0} على عناصر سعر الوحدة.,
"The {0} prefix '{1}' already exists. Please change the Serial No Series, otherwise you will get a Duplicate Entry error.",البادئة {0} '{1}' موجودة بالفعل. يرجى تغيير الرقم التسلسلي، وإلا فسوف تحصل على خطأ إدخال مكرر.,
The {0} {1} created successfully,تم إنشاء {0} {1} بنجاح,
The {0} {1} does not match with the {0} {2} in the {3} {4},لا يتطابق {0} {1} مع {0} {2} في {3} {4},
The {0} {1} is used to calculate the valuation cost for the finished good {2}.,يتم استخدام {0} {1} لحساب تكلفة التقييم للسلعة النهائية {2}.,
"Then Pricing Rules are filtered out based on Customer, Customer Group, Territory, Supplier, Supplier Type, Campaign, Sales Partner etc.",ثم يتم تصفية قواعد التسعير بناءً على العميل ومجموعة العملاء والمنطقة والمورد ونوع المورد والحملة وشريك المبيعات وما إلى ذلك.,
There are active maintenance or repairs against the asset. You must complete all of them before cancelling the asset.,هناك صيانة نشطة أو إصلاحات ضد الأصل. يجب عليك إكمالها جميعًا قبل إلغاء الأصل.,
"There are inconsistencies between the rate, no of shares and the amount calculated",هناك تناقضات بين المعدل، لا من الأسهم والمبلغ المحسوب,
There are ledger entries against this account. Changing {0} to non-{1} in live system will cause incorrect output in 'Accounts {2}' report,"هناك إدخالات دفتر الأستاذ ضد هذا الحساب. سيؤدي تغيير {0} إلى غير {1} في النظام المباشر إلى إخراج غير صحيح في تقرير ""الحسابات {2}""",
There are no Failed transactions,لا توجد معاملات فاشلة,
There are no active Fiscal Years for which Demo Data can be generated.,لا توجد سنوات مالية نشطة يمكن إنشاء بيانات تجريبية لها.,
There are no slots available on this date,لا توجد فتحات متاحة في هذا التاريخ,
"There are two options to maintain valuation of stock. FIFO (first in - first out) and Moving Average. To understand this topic in detail please visit <a href='https://docs.frappe.io/erpnext/user/manual/en/calculation-of-valuation-rate-in-fifo-and-moving-average' target='_blank'>Item Valuation, FIFO and Moving Average.</a>",هناك خياران للحفاظ على تقييم المخزون. FIFO (الوارد أولاً - يخرج أولاً) والمتوسط المتحرك. لفهم هذا الموضوع بالتفصيل، يرجى زيارة <a href='https://docs.frappe.io/erpnext/user/manual/en/calculation-of-valuation-rate-in-fifo-and-moving-average' target='_blank'>تقييم العنصر، وFIFO، والمتوسط المتحرك.</a>,
There aren't any item variants for the selected item,لا توجد أي متغيرات للعنصر المحدد,
There can be multiple tiered collection factor based on the total spent. But the conversion factor for redemption will always be same for all the tier.,يمكن أن يكون هناك عامل تحصيل متعدد المستويات بناءً على إجمالي الإنفاق. لكن عامل التحويل للاسترداد سيكون دائمًا هو نفسه بالنسبة لجميع المستويات.,
There can only be 1 Account per Company in {0} {1},يمكن أن يكون هناك سوى 1 في حساب الشركة في {0} {1},
"There can only be one Shipping Rule Condition with 0 or blank value for ""To Value""","يمكن ان يكون هناك شرط قاعده شحن واحد فقط مع 0 أو قيمه فارغه ل ""قيمه""\n<br>\nThere can only be one Shipping Rule Condition with 0 or blank value for ""To Value""",
There is already a valid Lower Deduction Certificate {0} for Supplier {1} against category {2} for this time period.,توجد بالفعل شهادة خصم أقل صالحة {0} للمورد {1} مقابل الفئة {2} لهذه الفترة الزمنية.,
There is already an active Subcontracting BOM {0} for the Finished Good {1}.,توجد بالفعل قائمة مكونات الصنف نشطة للتعاقد الفرعي {0} للبضائع النهائية {1}.,
There is no batch found against the {0}: {1},لم يتم العثور على دفعة بالمقابلة مع {0}: {1},
There must be atleast 1 Finished Good in this Stock Entry,يجب أن يكون هناك سلعة واحدة على الأقل في إدخال المخزون هذا,
There was an error creating Bank Account while linking with Plaid.,حدث خطأ أثناء إنشاء الحساب البنكي أثناء الارتباط بـ Plaid.,
